,,"10","334","22606","Reuniones, conferencias y cursos.",10000.00,0.00,10000.00,0.00,10000.00
,,"10","334","22620","ACTIVIDADES DE FOMENTO DE LA LENGUA GALLEGA",150900.00,0.00,150900.00,48550.15,102349.85
,,"10","334","22699","Otros gastos diversos",11000.00,0.00,11000.00,0.00,11000.00
,,"10","334","48000","A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO",4000.00,0.00,4000.00,0.00,4000.00
,,"10","462","45100","A Organismos Autónomos y agencias de las CC.AA.",70000.00,0.00,70000.00,0.00,70000.00
,,"10","912","10000","Retribuciones básicas.",655978.20,0.00,655978.20,413696.91,242281.29
,,"10","912","15000","PRODUCTIVIDAD",79060.01,0.00,79060.01,67907.97,11152.04
,,"10","912","16000","Seguridad Social.",156654.54,0.00,156654.54,116250.44,40404.10
,,"10","912","22601","Atenciones protocolarias y representativas.",16000.00,0.00,16000.00,1282.95,10717.05
,,"10","912","22606","Reuniones, conferencias y cursos.",4000.00,10000.00,14000.00,8312.51,5687.49
,,"10","912","2260617","REM./17 Reuniones, conferencias y cursos.",0.00,3453.45,3453.45,3453.45,0.00
,,"10","912","22699","Otros gastos diversos",40000.00,0.00,40000.00,16307.97,2631.44
,,"10","912","2269917","REM./17 Otros gastos diversos",0.00,2175.58,2175.58,2175.58,0.00
,,"10","912","22799","Otros trabajos realizados por otras empresas y profes.",25000.00,-10000.00,15000.00,0.00,15000.00
,,"10","912","23000","De los miembros de los órganos de gobierno.",12000.00,0.00,12000.00,1699.36,7300.64
,,"10","912","2300017","REM./17 De los miembros de los órganos de gobierno.",0.00,469.10,469.10,0.00,469.10
,,"10","912","23100","De los miembros de los órganos de gobierno.",23000.00,0.00,23000.00,3738.04,14261.96
,,"10","912","2310017","REM./17 De los miembros de los órganos de gobierno.",0.00,331.96,331.96,0.00,331.96
,,"10","912","48923","DOTACION ECONOMICA GRUPOS POLITICOS MUNICIPALES",95781.60,0.00,95781.60,71836.20,23945.40
,,"10","912","83001","ANTICIPOS MIEMBROS CORPORACIÓN",1.00,0.00,1.00,0.00,1.00
,,"10","920","22605","RELACIONES PUBLICAS",22000.00,15000.00,37000.00,16540.31,15709.69
