,,10000,SOBRE LA RENTA,6965383.71,0,6965383.71,8057494.83
,,11200,DE NATURALEZA RUSTICA,30805.82,0,30805.82,44463.97
,,11300,DE NATURALEZA URBANA,62091000,0,62091000,61098425.68
,,11400,BIENES INMUEBLES DE CARACTERÍSTICA ESPECIALES,3426450.61,0,3426450.61,3270004.5
,,11500,IMPUESTO SOBRE VEHICULOS TRACCION MECANICA,11500000,0,11500000,11147849.93
,,11600,IMPUESTO INCREMENTO VALOR TERRENOS NATURALEZA URBANA,8670000,0,8670000,6573854.8
,,13000,IMPUESTO SOBRE ACTIVIDADES ECONÓMICAS,12225000,0,12225000,10790110.53
,,18000,IMPUESTOS DIRECTOS EXTINGUIDOS,1,0,1,86.02
,,21000,SOBRE EL VALOR AÑADIDO,4744380.87,0,4744380.87,4271422.01
,,22000,Impuesto sobre el alcohol y bebidas derivadas.,59395.51,0,59395.51,55647.98
,,22001,Impuesto sobre la cerveza.,20228.46,0,20228.46,24672.27
,,22003,Impuesto sobre las labores del tabaco.,476764.35,0,476764.35,452256.83
,,22004,Impuesto sobre hidrocarburos.,813014.66,0,813014.66,773932.65
,,22006,Impuesto sobre productos intermedios.,1964.61,0,1964.61,2199.81
,,29000,"IP.SOBRE CONSTRUC., INSTALAC. Y OBRAS",3600000,0,3600000,5472975.22
,,30100,SERV. ALCANTARILLADO Y DEPURACIÓN AGUAS,2700000,0,2700000,2567319.24
,,30201,RECOGIDA DE BASURA EN VIVIENDAS,8100000,0,8100000,8150130.45
,,30202,R.BASURAS ACTIV. EMPRESARIALES Y PROFESIONALES,2550000,0,2550000,2530763.33
,,30300,SERVICIO TRATAMIENTO RESIDUOS,1300000,0,1300000,1300561.86
,,30901,SERVICIOS FÚNEBRES Y DE CEMENTERIOS,850000,0,850000,816720.36
,,30902,EXTINCIÓN DE INCEDIOS Y SALVAMENTOS,60000,0,60000,46870.74
,,30903,ING.RECARGO MUNICIPAL S/CONSUMO DE AGUA,1,0,1,0
,,31102,TASA SERVICIOS SANIDAD PREVENTIVA,6400,0,6400,4170.87
,,31104,SERVICIO DE AYUDA A DOMICILIO,590000,0,590000,589523.41
,,31300,UTILIZACION INSTALAC.DEPORTIVAS MPLES.,268000,0,268000,132419.08
,,31901,UTILIZACION INSTALACIONES CASA CIENCIAS,120000,0,120000,24445.84
,,31902,UTILIZACION INSTALACIONES M.ARQUEOLOGICO,68000,0,68000,52644.02
,,31903,UTILIZACION INSTALACIONES DE LA DOMUS,140000,0,140000,12637.98
,,31904,UTILIZACION INSTALACIONES DEL AQUARIUM,930000,0,930000,447121.36
,,32100,LICENCIAS URBANÍSTICAS,1400000,0,1400000,1242435.84
,,32200,CEDULAS DE HABITABILIDAD Y LICENCIAS DE PRIMERA OCUPACIÓN,400000,0,400000,199184.9
,,32301,LICENCIAS DE APERTURAS,200000,0,200000,95030.44
,,32500,TRAMITACIÓN Y EXPEDICIÓN DE DOCUMENTOS,500000,0,500000,312224.33
,,32600,"RET., TRASLAD. Y DEPÓS. VEHICULOS",600000,0,600000,355826.36
,,32901,SERV.ESPEC. VIGILANCIA  ESPECTÁCULOS Y TRANSPORTES,5000,0,5000,4249.94
,,32902,LICENCIAS UTILIZACION SERV.URBANOS DE TRANSPORTE,160000,0,160000,105957.93
,,32904,MERCADOS MUNICIPALES,300000,0,300000,302276.78
,,32905,ESTACION DE AUTOBUSES,600000,0,600000,205754.57
,,32906,INDUSTRIAS CALLEJERAS Y AMBULANTES,85000,0,85000,16898.33
,,33000,TASA DE ESTACIONAMIENTO DE VEHICULOS,3678376.11,0,3678376.11,3348080.12
,,33100,TASA POR ENTRADA DE VEHICULOS,2100000,0,2100000,2128376.44
,,33200,UTILIZAC.PRIVATIVA O APROV.ESP.POR EMP.DE SERV.DE SUMINIST,4100000,0,4100000,1693184.96
,,33300,UTILIZ.PRIVAT.O APROV.ESPEC.POR EMP.SERV.TELECOMUNICACIONES,700000,0,700000,463932.88
,,33400,TASA POR APERTURA DE CALAS Y ZANJAS,30000,0,30000,54180.62
,,33500,TASA POR OCUPACION DE LA VIA PUBLICA CON TERRAZA,160000,0,160000,3526.49
,,33600,OCUP. DE VIA PUBLICA CON SUSPENSION  DEL TRAFICO RODADO,450000,0,450000,556766.45
,,33700,APROVECHAMIENTO VUELO TERRENOS USO PUBLICO LOCAL,2700,0,2700,0
,,33800,COMPENSACION TELEFONICA DE ESPAÑA S.A.,1125000,0,1125000,581734.03
,,33901,"OCUP.TERR.USO PUB. MERCANCIAS,ESCOMBROS,VALLAS,ANDAMIOS...",310000,0,310000,425693.18
,,33902,OCUPACION TERRENOS USO PUBLICO CON KIOSCOS,25000,0,25000,31161.34
,,33903,OCUPACION TERRENOS USO PUBLICO CON PUESTOS Y BARRACAS,12000,0,12000,0
,,33904,OCUPACION TERRENOS USO PUB. DEPOSITOS Y APARATOS DISTRIBUC.,28000,0,28000,33461
,,33905,APROVECHAMIENTO SUBSUELO DE TERRENOS DE USO PUBLICO LOCAL,500,0,500,30.46
,,34401,"SERVICIOS PRESTADOS EN INSTALAC. CULTURALES, EDUCATIVAS...",190000,0,190000,68793.35
,,34901,PRESTACION SERVICIOS DEL CENTRO DE PROCESO DE DATOS,3000,0,3000,649.44
,,34902,UTILIZACION BIENES PROPIEDAD MUNICIPAL,500,0,500,0
,,34904,PRESTACION SERVICIOS EN EL CENTRO MUNICIPAL DE EMPRESAS,31000,0,31000,32200.48
,,35100,C.E.PARA ESTABLEC.O AMPLIAC.DE SERVICIOS,950000,0,950000,0
,,36001,"VENTA ENVASES LIGEROS, PAPEL Y OTROS RESIDUOS",2550000,0,2550000,2544294.77
,,36002,VENTAS ENERGÍA,630000,0,630000,0
,,36100,VENTA DE PUBLICACIONES,30000,0,30000,0
,,36200,VENTA DE OBJETOS CASA DE LAS CIENCIAS,1,0,1,0
,,36201,VENTA DE OBJETOS MUSEO ARQUEOLÓGICO,1,0,1,0
,,38900,OTROS REINTEGROS DE OPERACIONES CORRIENTES,1300000,0,1300000,461734.83
,,39100,Multas por infracciones urbanísticas.,100000,0,100000,3000
,,39110,Multas por infracciones tributarias y análogas.,100000,0,100000,50861.95
,,39120,Multas por infracciones de la Ordenanza de circulación.,6900000,0,6900000,6001879.67
,,39190,Otras multas y sanciones.,1200000,0,1200000,579966.38
,,39200,Recargo por declaración extemporánea sin requerimi. Previo,60000,0,60000,42788.21
,,39210,Recargo ejecutivo.,100000,0,100000,211645.87
,,39211,Recargo de apremio.,1550000,0,1550000,1059357.68
,,39300,PRODUCTO DE LOS INTERESES DE DEMORA,1000000,0,1000000,636439.2
,,39610,Cuotas de urbanización.,1,0,1,3000000
,,39700,Canon por aprovechamientos urbanísticos.,1,0,1,0
,,39710,Otros ingresos por aprovechamientos urbanísticos.,1,0,1,29007.2
,,39901,RECURSOS EVENTUALES,426499,0,426499,722495.3
,,39902,INGRESOS DEL ESTADO POR EL CENSO ELECTORAL,3000,0,3000,2819.3
,,39903,ALCANCES,1,0,1,0
,,39904,INGRESOS POR PUBLICACIONES DE ANUNCIOS,30000,0,30000,10
,,39905,INGRESOS POR ACCIONES SUBSIDIARIAS,1,21947.06,21948.06,22331.64
,,39907,DERECHOS DE EXAMEN,25000,0,25000,0
,,39908,PREMIO COBRANZA RECARGO PROVINCIAL IAE,95000,0,95000,60633.02
,,42010,Fondo Complementario de Financiación.,59822051.85,0,59822051.85,62308291.91
,,42020,Compensación por beneficios fiscales.,350000,0,350000,39066.88
,,42090,Otras transf corrientes de la Admón General del Estado.,1,109086.43,109087.43,107587.32
,,42091,OTRAS TRANSFERENCIAS: DEFICIT TRANSPORTE URBANO,1500000,0,1500000,1681846.53
,,42190,TRANSFERENCIAS CORRIENTES DE OTROS OOAA Y AGENCIAS,1,0,1,-13440
,,44100,DE EMPRESAS DE LA ENTIDAD LOCAL,0,13500,13500,27000
,,45000,Participación en tributos de la Comunidad Autónoma.,6854773.18,0,6854773.18,6581770.01
,,45002,Trans ctes en cumplimiento de conv Serv Soc y Polít de Igual,2745764.93,2408426.09,5154191.02,4281834.51
,,45030,Trans ctes en cumpl de conv sus con C.A en mat de Educación,1,0,1,0
,,45050,Tran ctes en cumpl de conv sus con C.A en mat de Em y Desarr,87286.78,648298.05,735584.83,401388.39
,,45060,Otras trans ctes en cumplimiento de conv suscritos con C.A,1,0,1,14384.36
,,45100,DE OOAA DE LA COMUNIDAD AUTONOMA,1,42209.59,42210.59,42209.59
,,45101,DE LA UNIVERSIDAD DE LA CORUÑA,130000,0,130000,0
,,45300,DE EMP. PUB. Y OT. ENTES PUB. DE  CCAA.,1,0,1,0
,,45390,"DE S. MERCANTILES, EPE Y OTROS OOPB DEPENDIENTES DE LAS CCAA",1,0,1,0
