,,10,130,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,9000,-9000,0,0,0
,,10,130,22000,Ordinario no inventariable.,1000,-500,500,0,500
,,10,130,22001,"Prensa, revistas, libros y otras publicaciones.",500,0,500,896.4,-396.4
,,10,130,22199,Otros suministros.,500,0,500,0,500
,,10,130,22615,CURSOS Y RECICLAJE DE VOLUNTARIOS,7000,-7000,0,0,0
,,10,130,22699,Otros gastos diversos,11000,-11000,0,0,0
,,10,130,22701,Seguridad.,9000,-4000,5000,3406.21,1593.79
,,10,130,22706,Estudios y trabajos técnicos.,15000,-13278.87,1721.13,0,1721.13
,,10,130,22799,Otros trabajos realizados por otras empresas y profes.,3000,-3000,0,0,0
,,10,130,27000,GASTOS IMPREVISTOS Y FUNCIONES NO CLASIFICADAS,1,0,1,0,1
,,10,130,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",500,-500,0,0,0
,,10,130,62500,INV.NUEVA MOBILIARIO Y ENSERES,500,-500,0,0,0
,,10,132,20200,ARRENDAMIENTOS EDIFICIOS Y OTRAS CONSTR.,24000,0,24000,24000,0
,,10,132,20401,ARREND.MATERIAL TRANSPORTE PARQUE MOVIL,85000,43798.46,128798.46,84798.1,0.01
,,10,132,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,10000,14000,24000,20256.08,3743.92
,,10,132,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",3500,0,3500,4694.65,-1194.65
,,10,132,21400,REPARAC. MANTEN. Y CONSERV.  MATERIAL TRANSPORTE,80000,26500,106500,102782.19,3115.6
,,10,132,22000,Ordinario no inventariable.,10000,0,10000,4734.01,5262.65
,,10,132,22001,"Prensa, revistas, libros y otras publicaciones.",0,0,0,8400,-8400
,,10,132,22104,Vestuario.,95000,0,95000,85077,9923
,,10,132,22111,"Sumin. de repuestos de maquinaria, utillaje y elemtos tpte.",5000,0,5000,1966.4,3033.6
,,10,132,22199,Otros suministros.,20000,2500,22500,33026.22,-10529.99
,,10,132,22500,Tributos estatales.,300,0,300,275.75,24.25
,,10,132,22501,Tributos de las Comunidades Autónomas.,4500,0,4500,1433.28,3066.72
