#,,,,Alias,Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,de Créditos disponibles,Disponible de Remanentes por aplicación
,,10,130,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,16000.0,476.86,16476.86,16476.86,0.0,0.0
,,10,130,22000,Ordinario no inventariable.,1000.0,-900.0,100.0,0.0,100.0,0.0
,,10,130,22001,"Prensa, revistas, libros y otras publicaciones.",500.0,0.0,500.0,306.49,193.51,0.0
,,10,130,22199,Otros suministros.,500.0,0.0,500.0,0.0,500.0,0.0
,,10,130,22615,CURSOS Y RECICLAJE DE VOLUNTARIOS,7000.0,0.0,7000.0,6799.1,200.9,0.0
,,10,130,22699,Otros gastos diversos,1600.0,-1100.0,500.0,404.14,95.86,0.0
,,10,130,22701,Seguridad.,12000.0,-2176.86,9823.14,9745.64,77.5,0.0
,,10,130,22706,Estudios y trabajos técnicos.,0.0,0.0,0.0,15000.0,-17000.0,0.0
,,10,130,22799,Otros trabajos realizados por otras empresas y profes.,80166.67,-62500.0,17666.67,0.0,17666.67,0.0
,,10,130,2279915,REM./15 Otros trabajos realizados otras empresas y profes.,0.0,37686.12,37686.12,37686.12,0.0,0.0
,,10,130,27000,GASTOS IMPREVISTOS Y FUNCIONES NO CLASIFICADAS,1.0,0.0,1.0,0.0,1.0,0.0
,,10,130,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",500.0,-500.0,0.0,0.0,0.0,0.0
,,10,130,62500,INV.NUEVA MOBILIARIO Y ENSERES,500.0,-500.0,0.0,0.0,0.0,0.0
,,10,132,20401,ARREND.MATERIAL TRANSPORTE PARQUE MOVIL,213017.04,0.0,213017.04,209877.42,0.0,0.0
,,10,132,2040115,REM./15 ARREND.MATERIAL TRANSPORTE PARQUE MOVIL,0.0,9649.54,9649.54,9649.54,0.0,0.0
,,10,132,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,6000.0,30000.0,36000.0,18614.51,17385.49,0.0
,,10,132,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",20000.0,2500.0,22500.0,33534.95,-11034.95,0.0
,,10,132,2130015,"REM./15 REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",0.0,19800.0,19800.0,19800.0,0.0,19800.0
,,10,132,21400,REPARAC. MANTEN. Y CONSERV.  MATERIAL TRANSPORTE,65000.0,0.0,65000.0,68839.06,-3839.06,0.0
,,10,132,22000,Ordinario no inventariable.,12000.0,1000.0,13000.0,10978.99,687.68,0.0
,,10,132,22104,Vestuario.,100000.0,7000.0,107000.0,7571.29,2218.71,0.0
,,10,132,2210415,REM./15 VESTUARIO,0.0,86224.0,86224.0,86224.0,0.0,0.0
,,10,132,22111,"Sumin. de repuestos de maquinaria, utillaje y elemtos tpte.",2800.0,0.0,2800.0,2471.89,328.11,0.0
,,10,132,22199,Otros suministros.,18000.0,0.0,18000.0,9254.47,-2709.14,0.0
,,10,132,2219915,REM./15 OTROS SUMINISTROS,0.0,14733.08,14733.08,14733.08,0.0,0.0
,,10,132,22500,Tributos estatales.,300.0,0.0,300.0,0.0,300.0,0.0
,,10,132,22501,Tributos de las Comunidades Autónomas.,3800.0,0.0,3800.0,2487.04,1312.96,0.0
,,10,132,22602,Publicidad y propaganda.,0.0,4000.0,4000.0,5156.17,-1156.17,0.0
,,10,132,22610,"MATRICULACIONES, ITV Y OTROS GASTOS PARQUE MOVIL",1800.0,1800.0,3600.0,1834.77,1765.23,0.0
,,10,132,22699,Otros gastos diversos,1000.0,0.0,1000.0,947.84,52.16,0.0
,,10,132,22700,Limpieza y aseo.,91956.3,0.0,91956.3,91104.96,851.34,0.0
,,10,132,22706,Estudios y trabajos técnicos.,10000.0,0.0,10000.0,9247.1,752.9,0.0
,,10,132,2270615,REM./15 Estudios y trabajos técnicos.,0.0,17883.99,17883.99,17883.99,0.0,17883.99
