,,"10","130","20300","ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.",16000.00,-2000.00,14000.00,14000.00,0.00
,,"10","130","22000","Ordinario no inventariable.",1000.00,0.00,1000.00,60.50,939.50
,,"10","130","22001","Prensa, revistas, libros y otras publicaciones.",500.00,0.00,500.00,52.00,448.00
,,"10","130","22199","Otros suministros.",500.00,0.00,500.00,0.00,500.00
,,"10","130","22615","CURSOS Y RECICLAJE DE VOLUNTARIOS",8000.00,0.00,8000.00,7737.66,262.34
,,"10","130","22699","Otros gastos diversos",1600.00,0.00,1600.00,1339.14,260.86
,,"10","130","22701","Seguridad.",12000.00,0.00,12000.00,9032.65,2967.35
,,"10","130","22706","Estudios y trabajos técnicos.",0.00,0.00,0.00,8993.80,-8993.80
,,"10","130","22799","Otros trabajos realizados por otras empresas y profes.",30000.00,-22550.00,7450.00,0.00,7450.00
,,"10","130","27000","GASTOS IMPREVISTOS Y FUNCIONES NO CLASIFICADAS",1.00,0.00,1.00,0.00,1.00
,,"10","130","62300","INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",500.00,0.00,500.00,0.00,500.00
,,"10","130","62500","INV.NUEVA MOBILIARIO Y ENSERES",500.00,0.00,500.00,0.00,500.00
,,"10","132","20200","ARRENDAMIENTOS EDIFICIOS Y OTRAS CONSTR.",24016.05,2728.47,26744.52,24192.48,2552.04
,,"10","132","20401","ARREND.MATERIAL TRANSPORTE PARQUE MOVIL",199905.48,0.00,199905.48,184084.13,-536.00
,,"10","132","21200","REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC",10000.00,0.00,10000.00,2966.66,7033.34
,,"10","132","21300","REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",30000.00,0.00,30000.00,20543.27,9456.73
,,"10","132","21400","REPARAC. MANTEN. Y CONSERV.  MATERIAL TRANSPORTE",65000.00,26000.00,91000.00,96285.60,-5285.60
,,"10","132","22000","Ordinario no inventariable.",18000.00,0.00,18000.00,18647.64,-649.41
,,"10","132","22104","Vestuario.",100000.00,84500.00,184500.00,97698.14,2301.85
,,"10","132","22111","Sumin. de repuestos de maquinaria, utillaje y elemtos tpte.",2800.00,0.00,2800.00,1830.89,969.11
,,"10","132","22199","Otros suministros.",35311.00,0.00,35311.00,33879.20,1431.04
,,"10","132","22500","Tributos estatales.",300.00,0.00,300.00,37.35,262.65
